time,wind,solar,electric,heat,cold
2023/2/24 14:00,260.0001331,637.308,1233.494946,366.4639741,560.6322333
2023/2/24 15:00,5.95e-09,431.616,1211.236391,366.9480745,568.266
2023/2/24 16:00,485.8587725,192.204,1250.188863,359.2024687,590.7918833
2023/2/24 17:00,455.3871449,6.744,1365.191399,374.2095799,589.2875667
2023/2/24 18:00,435.6645516,0.0,1394.869473,378.5664832,550.2928167
2023/2/24 19:00,694.2270708,0.0,1359.62676,411.9694082,511.2706833
2023/2/24 20:00,192.399396,0.0,1272.447418,411.9694082,487.4321667
2023/2/24 21:00,405.7171193,0.0,1211.236391,413.4217093,442.6383333
2023/2/24 22:00,203.8900445,0.0,1168.57416,421.1673151,426.9476833
2023/2/24 23:00,380.6728527,0.0,1157.444882,433.2698241,368.3606
2023/2/25 0:00,642.1349962,0.0,1198.252234,446.3405339,304.7084833
2023/2/25 1:00,442.7826339,0.0,1155.590002,432.3016234,290.4435333
2023/2/25 2:00,447.7914872,0.0,1109.218012,467.6409498,287.2335
2023/2/25 3:00,670.1845749,0.0,1120.34729,501.0438748,273.7273333
2023/2/25 4:00,393.6958713,0.0,1144.460725,533.9626994,271.6850667
2023/2/25 5:00,88.9002658,0.0,1235.349826,569.7861262,287.6168667
2023/2/25 6:00,354.2217696,33.72,1292.851094,631.7509726,300.4667167
2023/2/25 7:00,248.9105685,251.776,1263.17302,669.5108008,289.4983667
2023/2/25 8:00,106.2471188,486.692,1278.012057,625.9417682,311.6329333
2023/2/25 9:00,5.61e-09,660.912,1255.753502,566.3974237,365.0790167
2023/2/25 10:00,837.9840406,800.288,1224.220548,532.9944987,414.2630167
2023/2/25 11:00,256.9511183,866.604,1209.381511,516.5350864,438.72605
2023/2/25 12:00,168.3569,856.488,1272.447418,504.4325773,465.3991833
2023/2/25 13:00,2.147880881,776.684,1233.494946,502.0120755,489.455
2023/2/25 14:00,5.82e-09,628.316,1224.220548,512.6622835,505.1633167
2023/2/25 15:00,244.1157229,445.104,1168.57416,485.5526632,518.0423167
2023/2/25 16:00,272.4425288,165.228,1205.671752,470.0614516,507.1075333
2023/2/25 17:00,428.8231738,10.116,1352.207242,464.7363476,492.6862333
2023/2/25 18:00,421.6128382,0.0,1376.320677,521.8601904,436.5574667
2023/2/25 19:00,623.1013536,0.0,1400.434112,557.6836172,390.0331833
2023/2/25 20:00,129.2878441,0.0,1281.721816,644.8216824,365.0481
2023/2/25 21:00,850.5032945,0.0,1203.816872,648.2103849,337.8917833
2023/2/25 22:00,242.9591004,0.0,1166.71928,646.2739834,315.0779333
2023/2/25 23:00,219.9183751,0.0,1174.138799,665.6379979,270.3706667
2023/2/26 0:00,219.9183751,0.0,1235.349826,665.1538976,241.1879833
2023/2/26 1:00,209.9006685,0.0,1185.268076,642.8852809,224.61135
2023/2/26 2:00,424.7507619,0.0,1131.476567,648.2103849,229.9413833
2023/2/26 3:00,832.4714226,0.0,1114.782651,675.3200052,226.6977833
2023/2/26 4:00,209.9006685,0.0,1144.460725,702.9137258,226.5228833
2023/2/26 5:00,243.4540836,0.0,1214.94615,724.6982421,242.08545
2023/2/26 6:00,264.998055,14.612,1279.866937,748.4191599,254.4856833
2023/2/26 7:00,5.59e-09,103.408,1279.866937,752.2919628,255.65345
2023/2/26 8:00,204.8918151,450.724,1309.545011,709.6911309,267.6747333
2023/2/26 9:00,402.7118073,677.772,1322.529168,687.9066146,290.22005
2023/2/26 10:00,7.65e-09,805.908,1296.560853,673.3836037,323.1781
2023/2/26 11:00,294.5027779,874.472,1270.592539,624.9735675,346.8673333
2023/2/26 12:00,244.233585,864.356,1300.270613,590.6024418,373.6279167
2023/2/26 13:00,255.8222745,795.792,1252.043743,541.7083052,399.3382167
2023/2/26 14:00,7.93e-09,635.06,1220.510789,585.7614382,421.0735167
2023/2/26 15:00,235.2403472,420.376,1216.80103,508.7894806,455.8123667
2023/2/26 16:00,274.3884401,160.732,1207.526632,477.3229571,468.6268833
2023/2/26 17:00,412.278954,11.24,1370.756038,489.4254661,468.8901167
2023/2/26 18:00,450.3609067,0.0,1405.998751,490.3936668,431.9447
2023/2/26 19:00,117.2665961,0.0,1393.014594,499.5915737,398.5140667
2023/2/26 20:00,816.4430919,0.0,1287.286455,552.8426136,372.00965
2023/2/26 21:00,694.2270708,0.0,1161.154641,569.3020259,340.3562833
2023/2/26 22:00,455.8056526,0.0,1177.848558,561.5564201,305.6527667
2023/2/26 23:00,601.062399,0.0,1211.236391,562.0405204,264.099
2023/2/27 0:00,632.1172896,0.0,1196.397354,563.9769219,242.4467333
2023/2/27 1:00,166.3533587,0.0,1155.590002,578.0158324,235.95865
2023/2/27 2:00,118.2683668,0.0,1116.63753,562.0405204,235.61415
2023/2/27 3:00,208.8988978,0.0,1101.798493,600.284449,231.9863
2023/2/27 4:00,441.7808632,0.0,1135.186327,632.2350729,234.2167167
2023/2/27 5:00,2.4e-09,0.0,1263.17302,654.5036896,273.3369
2023/2/27 6:00,497.8800205,32.596,1298.415733,735.3484501,271.3476333
2023/2/27 7:00,261.992743,257.396,1296.560853,803.6066011,270.3892167
2023/2/27 8:00,208.1694358,495.684,1316.964529,742.6099555,288.0382167
2023/2/27 9:00,9.93e-09,582.232,1270.592539,661.2810947,335.4158
2023/2/27 10:00,7.216020564,826.14,1240.914465,567.8497248,389.6613
2023/2/27 11:00,258.0660516,882.34,1255.753502,476.3547563,432.6584333
2023/2/27 12:00,3.5e-10,865.48,1294.705974,455.5384408,514.8596667
2023/2/27 13:00,260.0804819,787.924,1216.80103,446.3405339,562.6568333
2023/2/27 14:00,8.74e-09,639.556,1213.091271,454.0861397,588.2611333
2023/2/27 15:00,272.9765615,433.864,1174.138799,425.5242183,605.6424833
2023/2/27 16:00,5.01e-09,127.012,1190.832715,402.2874009,600.1084
2023/2/27 17:00,273.7030838,7.868,1344.787723,409.5489064,588.4342667
2023/2/27 18:00,352.6232741,0.0,1389.304834,418.7468132,546.4397167
2023/2/27 19:00,620.0960416,0.0,1359.62676,458.4430429,501.062
2023/2/27 20:00,604.067711,0.0,1259.463261,434.2380248,456.7027667
2023/2/27 21:00,114.2612841,0.0,1161.154641,434.7221252,424.7049
2023/2/27 22:00,222.9236871,0.0,1175.993678,430.8493223,388.4696833
2023/2/27 23:00,647.1438496,0.0,1229.785187,455.0543404,322.7859
2023/2/28 0:00,101.2382655,0.0,1185.268076,447.3087346,286.7715167
2023/2/28 1:00,247.9679537,0.0,1125.911928,473.4501542,276.0098667
2023/2/28 2:00,454.8038819,0.0,1098.088734,462.3158458,273.6937667
2023/2/28 3:00,364.644522,0.0,1072.12042,493.7823694,274.10805
2023/2/28 4:00,463.8198179,0.0,1025.748429,525.7329933,294.86815
2023/2/28 5:00,81.71456937,0.0,970.1020405,568.3338251,303.5318833
2023/2/28 6:00,445.2604985,44.96,979.3764386,582.3727356,313.6495833
2023/2/28 7:00,273.0195244,221.428,1044.297225,583.3409364,326.6443
2023/2/28 8:00,58.74385296,511.42,1105.508253,536.8673016,338.1249833
2023/2/28 9:00,269.5356971,713.74,1142.605845,493.298269,375.2815167
2023/2/28 10:00,1.18e-09,885.712,1137.041206,492.3300683,420.1477833
2023/2/28 11:00,225.6567813,903.696,1168.57416,464.2522473,497.2972333
2023/2/28 12:00,250.9732657,925.052,1213.091271,425.040118,546.6667333
2023/2/28 13:00,258.4884668,700.252,1146.315604,402.7715013,567.3667667
2023/2/28 14:00,56.19529476,660.912,1109.218012,419.2309136,578.8032833
2023/2/28 15:00,328.5997426,451.848,1116.63753,395.0258955,597.8143833
2023/2/28 16:00,231.9539768,175.344,1103.653373,389.2166912,605.2759
2023/2/28 17:00,429.0530268,6.744,1303.980372,385.8279886,588.7231167
2023/2/28 18:00,371.989629,0.0,1350.352362,390.6689922,539.5037833
2023/2/28 19:00,626.1066656,0.0,1328.093807,407.1284046,496.32115
2023/2/28 20:00,174.367524,0.0,1239.059585,406.6443042,473.7387333
2023/2/28 21:00,145.3161747,0.0,1185.268076,408.0966053,447.6592
2023/2/28 22:00,499.8835618,0.0,1174.138799,407.1284046,398.8426667
2023/2/28 23:00,371.6569167,0.0,1163.009521,450.2133368,368.2590167
2023/3/1 0:00,232.9413938,0.0,1187.122956,468.6091505,335.9228333
2023/3/1 1:00,404.7153486,0.0,1105.508253,496.2028712,316.43385
2023/3/1 2:00,142.3108627,0.0,1038.732586,514.1145846,302.6503167
2023/3/1 3:00,208.8988978,0.0,1033.167948,509.273581,297.6851
2023/3/1 4:00,693.2253001,0.0,999.7801144,522.8283911,286.0577833
2023/3/1 5:00,227.2972668,0.0,990.5057163,514.1145846,283.4431167
2023/3/1 6:00,27.22091695,16.86,960.8276424,520.8919897,288.0532333
2023/3/1 7:00,8.2e-09,106.78,1018.328911,537.8355023,303.4629833
2023/3/1 8:00,269.0461051,210.188,1064.700901,513.1463839,319.2066333
2023/3/1 9:00,47.90644585,322.588,1122.202169,516.050986,365.1541
2023/3/1 10:00,203.977651,342.82,1164.8644,453.6020393,417.6779833
2023/3/1 11:00,3.76e-09,360.804,1129.621688,397.4463973,469.3476833
2023/3/1 12:00,222.9452654,350.688,1144.460725,384.3756875,531.5493667
2023/3/1 13:00,4.78e-09,252.9,1137.041206,389.2166912,575.9492333
2023/3/1 14:00,838.4820466,192.204,1096.233855,376.1459814,596.0327
2023/3/1 15:00,244.2160662,55.076,1055.426503,371.3049778,605.684
2023/3/1 16:00,250.0314056,26.976,970.1020405,378.5664832,595.4232
2023/3/1 17:00,228.5194447,3.372,1164.8644,376.6300817,590.41735
2023/3/1 18:00,439.7773219,0.0,1226.075428,385.8279886,559.99535
2023/3/1 19:00,634.1208309,0.0,1239.059585,403.739702,505.5440333
2023/3/1 20:00,806.4253853,0.0,1175.993678,398.8986984,483.63295
2023/3/1 21:00,382.676394,0.0,1133.331447,387.2802897,455.3742333
2023/3/1 22:00,655.1580149,0.0,1140.750965,387.2802897,399.3726667
2023/3/1 23:00,256.9838897,0.0,1157.444882,391.1530926,369.55045
2023/3/2 0:00,131.2913854,0.0,1175.993678,395.9940962,337.7787167
2023/3/2 1:00,223.9254578,0.0,1146.315604,407.6125049,306.4742667
2023/3/2 2:00,667.1792629,0.0,1101.798493,443.9200321,296.4749333
2023/3/2 3:00,610.078335,0.0,1096.233855,477.8070574,281.4141
2023/3/2 4:00,650.1491616,0.0,1109.218012,500.0756741,269.8265333
2023/3/2 5:00,31.9437785,0.0,1207.526632,517.9873875,270.8883
2023/3/2 6:00,295.5648234,15.736,1278.012057,538.3196027,274.9604667
2023/3/2 7:00,684.2093642,97.788,1268.737659,539.2878034,274.4181
2023/3/2 8:00,117.2665961,194.452,1294.705974,514.5986849,307.8672833
2023/3/2 9:00,466.8251299,540.644,1268.737659,469.0932509,377.4986833
2023/3/2 10:00,130.2896148,949.78,1181.558317,424.5560176,430.0579
2023/3/2 11:00,9.323097384,673.276,1255.753502,393.5735944,470.22925
2023/3/2 12:00,9.68e-09,972.26,1298.415733,390.6689922,512.0868833
2023/3/2 13:00,9.46e-09,849.744,1244.624224,384.8597879,547.9290167
2023/3/2 14:00,9.47e-09,636.184,1229.785187,386.7961893,572.2003667
2023/3/2 15:00,277.1060037,486.692,1222.365669,396.4781966,579.7131167
2023/3/2 16:00,369.6533754,97.788,1268.737659,388.2484904,580.1070833
2023/3/2 17:00,471.7298232,5.62,1394.869473,403.2556017,572.7383167
2023/3/2 18:00,388.687018,0.0,1411.56339,413.4217093,538.4066833
2023/3/2 19:00,113.2595134,0.0,1404.143871,415.8422111,483.37855
2023/3/2 20:00,139.3055507,0.0,1290.996215,409.5489064,437.4408
2023/3/2 21:00,124.2789908,0.0,1250.188863,435.2062256,414.2356333
2023/3/2 22:00,127.2843028,0.0,1196.397354,416.8104118,361.62695
2023/3/2 23:00,131.2913854,0.0,1240.914465,420.1991143,340.8103167
2023/3/3 0:00,636.1243722,0.0,1226.075428,438.1108277,325.31135
2023/3/3 1:00,437.7737806,0.0,1201.961993,483.6162618,300.4976333
2023/3/3 2:00,241.9573297,0.0,1142.605845,498.1392726,278.6952
2023/3/3 3:00,154.3321107,0.0,1190.832715,510.2417817,272.0278
2023/3/3 4:00,445.7879459,0.0,1187.122956,526.2170936,269.5633
2023/3/3 5:00,357.6321274,0.0,1276.157178,548.4857103,282.9820167
2023/3/3 6:00,8.91e-09,53.952,1320.674288,555.7472157,287.82445
2023/3/3 7:00,273.9164527,278.752,1300.270613,602.7049509,298.32905
2023/3/3 8:00,273.4506494,509.172,1318.819409,599.3162483,354.2396333
2023/3/3 9:00,176.3710653,693.508,1289.141335,542.6765059,396.1917833
2023/3/3 10:00,225.7944773,827.264,1240.914465,476.8388567,441.5871667
2023/3/3 11:00,206.9040487,912.688,1229.785187,385.3438883,473.767
2023/3/3 12:00,423.7489913,713.74,1292.851094,365.4957734,499.45875
2023/3/3 13:00,30.75809239,390.028,1259.463261,366.9480745,523.23985
2023/3/3 14:00,261.3745188,318.092,1259.463261,361.6229705,532.703
2023/3/3 15:00,7.98e-09,240.536,1231.640067,360.1706694,558.28875
2023/3/3 16:00,8.854231202,70.812,1239.059585,364.5275727,576.66915
2023/3/3 17:00,411.4712049,13.488,1318.819409,371.7890781,533.01305
2023/3/3 18:00,83.00907348,0.0,1337.368205,378.5664832,476.2792
2023/3/3 19:00,131.2913854,0.0,1303.980372,395.0258955,451.3126667
2023/3/3 20:00,642.1349962,0.0,1255.753502,426.0083187,430.8732167
2023/3/3 21:00,689.2182175,0.0,1159.299762,500.0756741,378.9835667
2023/3/3 22:00,633.1190603,0.0,1109.218012,511.2099824,347.4750667
2023/3/3 23:00,687.2146762,0.0,1155.590002,485.0685629,298.27605
2023/3/4 0:00,801.416532,0.0,1172.283919,461.3476451,280.1094167
2023/3/4 1:00,214.9095218,0.0,1114.782651,453.117939,276.7483333
2023/3/4 2:00,826.4607986,0.0,1086.959456,458.4430429,273.1452167
2023/3/4 3:00,150.3250281,0.0,1081.394818,481.6798603,266.5431833
2023/3/4 4:00,601.062399,0.0,1116.63753,479.7434589,267.3152167
2023/3/4 5:00,237.7639163,0.0,1150.025364,490.8777672,302.5469667
2023/3/4 6:00,3.61e-09,61.82,1240.914465,534.9309002,314.0550333
2023/3/4 7:00,21.84376076,301.232,1231.640067,553.8108143,315.5257833
2023/3/4 8:00,270.6401249,545.14,1239.059585,548.4857103,337.9015
2023/3/4 9:00,7.59e-09,736.22,1237.204706,523.3124915,375.9599167
2023/3/4 10:00,64.28099192,871.1,1203.816872,466.1886487,420.0214667
2023/3/4 11:00,405.2615026,932.92,1220.510789,386.7961893,476.30835
2023/3/4 12:00,113.2595134,913.812,1239.059585,368.4003756,520.2780333
2023/3/4 13:00,195.5232817,827.264,1207.526632,370.8208774,555.7951
2023/3/4 14:00,641.1332256,684.516,1200.107113,357.7501676,608.4673833
2023/3/4 15:00,9.55e-09,470.956,1157.444882,348.5522607,611.25165
2023/3/4 16:00,940.113979,224.8,1190.832715,346.6158593,620.47895
2023/3/4 17:00,2.22e-09,24.728,1309.545011,366.9480745,614.7275667
2023/3/4 18:00,32.9394165,0.0,1354.062122,389.7007915,578.4897
2023/3/4 19:00,251.9750364,0.0,1266.882779,412.9376089,539.37305
2023/3/4 20:00,826.4607986,0.0,1179.703437,443.9200321,491.5838333
2023/3/4 21:00,406.71889,0.0,1066.555781,476.8388567,444.6223
2023/3/4 22:00,420.7436793,0.0,1094.378975,487.4890647,386.4989667
2023/3/4 23:00,808.4289266,0.0,1131.476567,497.1710719,367.5620667
2023/3/5 0:00,162.346276,0.0,1109.218012,479.2593585,307.4547667
2023/3/5 1:00,844.4926706,0.0,1053.571623,465.7045484,284.9324167
2023/3/5 2:00,255.9821191,0.0,977.521559,476.3547563,278.1166167
2023/3/5 3:00,496.8782498,0.0,910.7458927,477.3229571,280.3602833
2023/3/5 4:00,470.8322125,0.0,1060.991142,498.1392726,267.3735167
2023/3/5 5:00,144.3144041,0.0,1135.186327,524.2806922,292.77995
2023/3/5 6:00,643.4182489,64.068,1209.381511,546.0652085,318.1554667
2023/3/5 7:00,366.6480634,298.984,1242.769344,546.5493088,316.9046667
2023/3/5 8:00,608.0747936,540.644,1250.188863,519.9237889,343.1290667
2023/3/5 9:00,819.4484039,733.972,1290.996215,508.7894806,376.65245
2023/3/5 10:00,260.5336688,874.472,1329.948687,451.1815375,413.6879667
2023/3/5 11:00,6.25e-09,940.788,1352.207242,400.8350998,446.843
2023/3/5 12:00,3.56e-09,919.432,1354.062122,368.8844759,494.9890833
2023/3/5 13:00,161.3445054,834.008,1354.062122,361.1388702,540.0390833
2023/3/5 14:00,2.25e-09,681.144,1298.415733,371.7890781,566.94895
2023/3/5 15:00,257.4487098,468.708,1307.690131,351.9409633,606.6865833
2023/3/5 16:00,274.0351855,221.428,1341.077964,347.58406,610.719
2023/3/5 17:00,204.7334996,20.232,1365.191399,342.258956,603.8131
2023/3/5 18:00,681.2040522,0.0,1385.595075,357.7501676,562.0367333
2023/3/5 19:00,409.724202,0.0,1370.756038,369.3685763,514.72805
2023/3/5 20:00,829.4661106,0.0,1278.012057,388.7325908,472.44995
2023/3/5 21:00,673.1898869,0.0,1203.816872,380.5028846,426.6703167
2023/3/5 22:00,229.9360818,0.0,1200.107113,381.9551857,387.9017
2023/3/5 23:00,436.7720099,0.0,1220.510789,394.0576948,349.5014333
2023/3/6 0:00,828.4643399,0.0,1218.655909,404.7079027,314.1380667
2023/3/6 1:00,454.8038819,0.0,1198.252234,418.2627129,283.5835667
2023/3/6 2:00,825.4590279,0.0,1163.009521,446.8246342,276.3278667
2023/3/6 3:00,102.2400361,0.0,1129.621688,461.8317455,270.0093833
2023/3/6 4:00,114.2612841,0.0,1183.413197,462.7999462,278.3021167
2023/3/6 5:00,3.49019423,0.0,1227.930308,482.1639607,307.8275333
2023/3/6 6:00,246.0552762,65.192,1281.721816,517.9873875,320.09085
2023/3/6 7:00,393.6958713,302.356,1287.286455,532.5103983,324.9182667
2023/3/6 8:00,274.0909183,539.52,1285.431576,527.6693947,353.5135333
2023/3/6 9:00,247.9679537,731.724,1272.447418,473.9342545,405.1125667
2023/3/6 10:00,17.24661185,871.1,1259.463261,405.1920031,470.0923333
2023/3/6 11:00,6.83e-09,932.92,1255.753502,373.7254796,547.3583833
2023/3/6 12:00,8.31e-09,914.936,1294.705974,341.7748557,624.8602833
2023/3/6 13:00,8.55e-09,820.52,1270.592539,334.5133502,672.2944
2023/3/6 14:00,881.1976185,678.896,1248.333983,342.7430564,710.1894
2023/3/6 15:00,54.71039606,469.832,1274.302298,319.9903394,731.5386833
2023/3/6 16:00,12.19664127,221.428,1233.494946,342.258956,755.1422333
2023/3/6 17:00,471.7993352,24.728,1333.658446,315.1493357,742.8594833
2023/3/6 18:00,273.6817888,0.0,1355.917001,328.7041459,711.8686167
2023/3/6 19:00,299.0582576,0.0,1333.658446,360.1706694,678.2798667
2023/3/6 20:00,481.8516898,0.0,1268.737659,382.9233864,600.3345333
2023/3/6 21:00,194.4029373,0.0,1213.091271,380.986985,516.98055
2023/3/6 22:00,407.7206606,0.0,1250.188863,374.6936803,459.7785333
2023/3/6 23:00,286.035239,0.0,1220.510789,379.5346839,434.0205333
2023/3/7 0:00,848.4997532,0.0,1239.059585,372.7572788,401.7859333
2023/3/7 1:00,169.3586707,0.0,1187.122956,378.5664832,391.7141667
2023/3/7 2:00,119.2701374,0.0,1129.621688,397.9304977,381.0797167
2023/3/7 3:00,831.4696519,0.0,1105.508253,447.3087346,355.9904
2023/3/7 4:00,208.8988978,0.0,1120.34729,428.9129208,362.2090667
2023/3/7 5:00,8.87e-09,0.0,1048.006985,457.9589426,393.6504333
2023/3/7 6:00,9.346961805,66.316,1044.297225,471.0296524,426.1827167
2023/3/7 7:00,271.1223421,303.48,1081.394818,469.0932509,427.5033
2023/3/7 8:00,836.4785052,539.52,1137.041206,458.4430429,467.2833333
2023/3/7 9:00,234.0884213,728.352,1179.703437,381.9551857,534.3301
2023/3/7 10:00,844.456797,867.728,1177.848558,384.8597879,619.0824
2023/3/7 11:00,601.062399,932.92,1220.510789,380.5028846,663.8409
2023/3/7 12:00,610.078335,909.316,1276.157178,341.2907553,717.9821667
2023/3/7 13:00,111.2559721,827.264,1222.365669,338.8702535,739.8755833
2023/3/7 14:00,4.63e-09,680.02,1248.333983,344.1953575,754.5857333
2023/3/7 15:00,314.9025731,470.956,1183.413197,329.1882462,755.2720833
2023/3/7 16:00,78.28088162,225.924,1153.735123,335.481551,750.8041833
2023/3/7 17:00,440.6666492,22.48,1252.043743,324.3472426,742.0909833
2023/3/7 18:00,83.22813732,0.0,1315.10965,330.156447,693.5032333
2023/3/7 19:00,254.9803484,0.0,1285.431576,335.9656513,667.9545833
2023/3/7 20:00,107.2488895,0.0,1220.510789,358.7183683,604.3024667
2023/3/7 21:00,390.6905593,0.0,1188.977836,358.234268,540.1751167
2023/3/7 22:00,847.4979826,0.0,1146.315604,345.1635582,470.4721667
2023/3/7 23:00,268.003367,0.0,1187.122956,341.7748557,440.589
2023/3/8 0:00,666.1774922,0.0,1163.009521,331.6087481,411.3153333
2023/3/8 1:00,665.1757215,0.0,1148.170484,352.4250636,393.0709667
2023/3/8 2:00,840.4855879,0.0,1048.006985,380.0187843,377.6665167
2023/3/8 3:00,206.8953565,0.0,1064.700901,384.8597879,356.4550333
2023/3/8 4:00,273.0122204,0.0,1025.748429,397.9304977,343.4338167
2023/3/8 5:00,1.91e-09,0.0,951.5532443,444.4041324,338.18505
2023/3/8 6:00,402.6745766,71.936,983.0861979,446.3405339,370.7129167
2023/3/8 7:00,274.3837583,310.224,1025.748429,459.895344,374.9414333
2023/3/8 8:00,271.5993973,544.016,1055.426503,450.6974371,399.4230167
2023/3/8 9:00,274.3208948,729.476,1137.041206,390.6689922,488.0628667
2023/3/8 10:00,467.8269005,865.48,1148.170484,338.3861531,565.3713167
2023/3/8 11:00,8.78e-09,930.672,1135.186327,329.6723466,591.3201167
2023/3/8 12:00,492.7176333,909.316,1129.621688,308.856031,628.4793
2023/3/8 13:00,454.8038819,817.148,1111.072892,321.9267408,662.1784667
2023/3/8 14:00,127.2843028,669.904,1036.877707,320.4744397,673.6255833
2023/3/8 15:00,222.3543387,458.592,1025.748429,312.2447336,676.1112833
2023/3/8 16:00,9.39e-09,200.072,988.6508367,318.5380383,687.29605
2023/3/8 17:00,8.33e-09,15.736,1127.766808,323.8631423,682.4500833
2023/3/8 18:00,356.6109681,0.0,1211.236391,337.4179524,653.3539667
2023/3/8 19:00,151.3267987,0.0,1175.993678,363.559372,606.08945
2023/3/8 20:00,667.1792629,0.0,1190.832715,392.6053937,551.3307333
2023/3/8 21:00,490.8676258,0.0,1125.911928,378.0823828,498.6814167
2023/3/8 22:00,188.3923133,0.0,1120.34729,379.0505835,444.3414
2023/3/8 23:00,636.1243722,0.0,1125.911928,365.4957734,417.7362833
2023/3/9 0:00,842.4891292,0.0,1116.63753,378.0823828,398.3259167
2023/3/9 1:00,815.4413213,0.0,1085.104577,405.1920031,382.1088
2023/3/9 2:00,494.8747085,0.0,1014.619151,407.1284046,352.6920333
2023/3/9 3:00,448.7932579,0.0,1031.313068,414.8740103,356.1723667
2023/3/9 4:00,394.697642,0.0,1046.152105,416.8104118,353.4773167
2023/3/9 5:00,260.1476685,0.0,1133.331447,412.9376089,359.3470667
2023/3/9 6:00,8.586030136,74.184,1252.043743,410.5171071,365.6090167
2023/3/9 7:00,6.81e-09,313.596,1276.157178,433.2698241,361.1755667
2023/3/9 8:00,4.09e-09,549.636,1389.304834,396.4781966,398.1801667
2023/3/9 9:00,270.7312766,742.964,1372.610918,378.5664832,431.8987667
2023/3/9 10:00,8.56e-09,880.092,1385.595075,349.5204615,497.3140167
2023/3/9 11:00,273.60471,940.788,1376.320677,344.1953575,518.0626333
2023/3/9 12:00,250.3357917,919.432,1370.756038,331.1246477,544.9769167
2023/3/9 13:00,4.99e-10,837.38,1350.352362,351.4568629,546.0272
2023/3/9 14:00,256.6344842,685.64,1374.465797,356.2978665,562.7584167
2023/3/9 15:00,393.6958713,476.576,1359.62676,361.1388702,578.2706333
2023/3/9 16:00,235.9467058,230.42,1315.10965,353.8773647,578.7034667
2023/3/9 17:00,474.6003508,24.728,1376.320677,349.5204615,552.6292333
2023/3/9 18:00,249.4019104,0.0,1393.014594,345.6476586,542.1635
2023/3/9 19:00,185.3870013,0.0,1374.465797,367.4321749,502.8251333
2023/3/9 20:00,819.4484039,0.0,1331.803566,371.3049778,452.46895
2023/3/9 21:00,461.8162765,0.0,1233.494946,372.7572788,425.3992
2023/3/9 22:00,478.8463778,0.0,1235.349826,401.3192002,383.7606333
2023/3/9 23:00,237.9502471,0.0,1253.898622,416.8104118,367.9684
2023/3/10 0:00,485.8587725,0.0,1268.737659,417.2945122,342.4444833
2023/3/10 1:00,149.3232574,0.0,1227.930308,413.4217093,315.7669333
2023/3/10 2:00,452.8003406,0.0,1224.220548,401.8033006,303.83045
2023/3/10 3:00,362.6409807,0.0,1222.365669,375.661881,288.2502167
2023/3/10 4:00,640.1314549,0.0,1211.236391,380.0187843,295.5951333
2023/3/10 5:00,274.086479,0.0,1231.640067,422.6196161,338.5913833
2023/3/10 6:00,972.6289606,80.928,1283.576696,479.2593585,356.47005
2023/3/10 7:00,3.19e-09,329.332,1296.560853,466.6727491,329.54075
2023/3/10 8:00,128.2860734,566.496,1396.724353,518.4714878,369.9885833
2023/3/10 9:00,270.0216233,755.328,1367.046279,482.1639607,417.0260833
2023/3/10 10:00,610.078335,893.58,1374.465797,391.1530926,482.4802
2023/3/10 11:00,259.4136564,953.152,1342.932844,340.8066549,527.4542333
2023/3/10 12:00,220.0568023,934.044,1341.077964,329.1882462,567.0682
2023/3/10 13:00,215.9112925,846.372,1328.093807,320.9585401,593.6538833
2023/3/10 14:00,21.66436959,669.904,1311.39989,315.6334361,622.3101
2023/3/10 15:00,4.832896419,349.564,1272.447418,318.0539379,639.4944667
2023/3/10 16:00,423.7489913,137.128,1231.640067,332.5769488,638.544
2023/3/10 17:00,279.3669488,14.612,1365.191399,340.3225546,607.8004667
2023/3/10 18:00,319.3742056,0.0,1396.724353,359.2024687,567.0849833
2023/3/10 19:00,377.6675407,0.0,1391.159714,362.5911712,546.88845
2023/3/10 20:00,186.388772,0.0,1339.223085,352.909164,523.4156333
2023/3/10 21:00,201.8865031,0.0,1309.545011,349.0363611,484.3996833
2023/3/10 22:00,810.4324679,0.0,1270.592539,339.3543539,451.0202833
2023/3/10 23:00,199.4117906,0.0,1316.964529,332.0928484,419.4057833
2023/3/11 0:00,185.3870013,0.0,1272.447418,319.0221386,389.4811
2023/3/11 1:00,293.0476337,0.0,1298.415733,320.4744397,377.3017
2023/3/11 2:00,610.078335,0.0,1233.494946,326.2836441,375.5147167
2023/3/11 3:00,628.1102069,0.0,1235.349826,342.258956,349.7302167
2023/3/11 4:00,450.7967992,0.0,1211.236391,354.8455654,355.06555
2023/3/11 5:00,48.8055198,0.0,1239.059585,391.637193,374.3743333
2023/3/11 6:00,81.07656497,19.108,1328.093807,415.3581107,398.56795
2023/3/11 7:00,286.035239,105.656,1324.384048,436.1744263,405.19295
2023/3/11 8:00,215.9112925,231.544,1361.48164,427.9447201,435.69445
2023/3/11 9:00,9.97e-09,459.716,1387.449955,446.8246342,451.3365167
2023/3/11 10:00,47.60800257,433.864,1431.967066,382.9233864,486.92955
2023/3/11 11:00,262.8497254,376.54,1400.434112,343.2271568,530.9911
2023/3/11 12:00,251.0620172,237.164,1409.70851,344.1953575,557.2190333
2023/3/11 13:00,609.0765643,248.404,1374.465797,331.1246477,564.1037333
2023/3/11 14:00,253.2376292,245.032,1350.352362,333.0610491,586.5563
2023/3/11 15:00,243.3018999,147.244,1326.238927,336.933852,605.6681
